9.537572254335260347e-01,9.458128078817733542e-01,9.315789473684210620e-01,9.517241379310344973e-01,9.393939393939394478e-01,9.770992366412213359e-01,9.382716049382715529e-01,9.000000000000001332e-01,9.803921568627451677e-01,9.702970297029703817e-01,1.000000000000000000e+00,7.864077669902912460e-01,1.542857142857142760e-01,9.738219895287958394e-01,9.708737864077670032e-01,9.578313253012048500e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.314079422382670614e-01,4.405594405594405738e-01,9.973753280839895430e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.512195121951219079e-01,8.817204301075268758e-01,9.404761904761904656e-01,9.601990049751243372e-01,9.663461538461537437e-01,9.845360824742266370e-01,9.929078014184397061e-01,9.563106796116505048e-01,9.479553903345725452e-01,9.023255813953487969e-01,9.911660777385159493e-01,9.900398406374502080e-01,9.960396039603961471e-01,9.955621301775148257e-01,9.948320413436693155e-01,9.755813953488372547e-01,9.789562289562290243e-01,9.890590809628008184e-01,9.934426229508196426e-01,9.910282953761213598e-01,9.845956354300384739e-01,9.964966913195796305e-01,9.614576033637001196e-01,9.974244505494505031e-01,9.986069189691200165e-01,1.000000000000000000e+00,9.846022241231822125e-01,9.801061007957561078e-01,9.689578713968957091e-01,9.040000000000000258e-01,9.787234042553192293e-01,9.693486590038314921e-01,9.579831932773109626e-01,9.459459459459459429e-01,9.733333333333332726e-01,9.814814814814813992e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.919028340080970896e-01,9.964912280701754277e-01,1.000000000000000000e+00,9.965635738831614132e-01,9.963503649635035986e-01,9.805194805194804575e-01,9.273743016759776747e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.545454545454545858e-01,9.666666666666665630e-01,1.000000000000000000e+00,9.354838709677419928e-01,1.000000000000000000e+00,9.375000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.545454545454545858e-01,1.000000000000000000e+00,7.333333333333332815e-01,5.925925925925925597e-01,9.310344827586206629e-01,1.000000000000000000e+00,7.894736842105263275e-01,6.571428571428571397e-01,8.260869565217390242e-01,1.000000000000000000e+00,9.607843137254901134e-01,9.090909090909091717e-01,1.529411764705882470e-01,8.620689655172413257e-01,9.565217391304348116e-01,9.054054054054053724e-01,9.787234042553191182e-01,7.377049180327868161e-01,6.190476190476190688e-01,8.000000000000000444e-01,7.115384615384614531e-01,3.953488372093023617e-01,8.333333333333333703e-01,6.666666666666666297e-01,9.264705882352941568e-01,9.399999999999999467e-01,8.500000000000000888e-01,9.770114942528735913e-01,8.714285714285714413e-01,9.999999999999998890e-01,9.893617021276596146e-01,9.468085106382979621e-01,9.894736842105262831e-01,9.869281045751634451e-01,9.927007299270071972e-01,9.838709677419354982e-01,9.457364341085270354e-01,9.696969696969697239e-01,6.825938566552901543e-01,0.000000000000000000e+00,9.969183359013867873e-01,9.912023460410557263e-01,3.404255319148936088e-01,8.928571428571429047e-01,9.799999999999999822e-01,9.509803921568628082e-01,9.354838709677418818e-01,9.638554216867469826e-01,8.245614035087718285e-01,6.111111111111111605e-01,9.200000000000000400e-01,9.285714285714286031e-01,9.285714285714286031e-01,7.777777777777777901e-01,8.333333333333332593e-01,9.090909090909090606e-01,1.000000000000000000e+00,9.000000000000000222e-01,9.230769230769231282e-01,1.000000000000000000e+00,9.354838709677419928e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.310344827586207739e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.636363636363636465e-01,7.619047619047618625e-01,7.333333333333332815e-01,1.000000000000000000e+00,9.444444444444444198e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,7.777777777777776791e-01,2.000000000000000111e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.666666666666666297e-01,8.750000000000000000e-01,9.090909090909090606e-01,9.459459459459459429e-01,9.032258064516129892e-01,7.894736842105263275e-01,5.666666666666666519e-01,9.599999999999999645e-01,9.285714285714286031e-01,9.032258064516129892e-01,7.500000000000000000e-01,8.823529411764705621e-01,7.999999999999999334e-01,7.999999999999999334e-01,1.000000000000000000e+00,5.909090909090908283e-01,8.461538461538462563e-01,9.000000000000000222e-01,8.571428571428572063e-01,8.181818181818182323e-01,8.095238095238095344e-01,7.999999999999999334e-01,8.965517241379310498e-01,7.619047619047619735e-01,9.245283018867924696e-01,9.393939393939394478e-01,9.841269841269841834e-01,6.588235294117646967e-01,7.638888888888889506e-01,9.780219780219778780e-01,8.952380952380952772e-01,9.847328244274808906e-01,9.726775956284152702e-01,9.588607594936708889e-01,9.571428571428571841e-01,9.587301587301587658e-01,6.500000000000000222e-01,8.734177215189873333e-01,6.052631578947368363e-01,7.878787878787878451e-01,9.473684210526315264e-01,1.000000000000000000e+00,9.090909090909090606e-01,8.461538461538462563e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.090909090909090606e-01,1.000000000000000000e+00,8.888888888888888395e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.459459459459459429e-01,9.629629629629629095e-01,1.000000000000000000e+00,9.583333333333333703e-01,1.000000000000000000e+00,9.259259259259258190e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,9.999999999999998890e-01,8.888888888888888395e-01,1.000000000000000000e+00,9.333333333333333481e-01,8.571428571428570953e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000888e-01,1.000000000000000000e+00,8.571428571428570953e-01,1.111111111111111049e-01,8.181818181818182323e-01,9.166666666666666297e-01,7.894736842105263275e-01,7.391304347826086474e-01,7.894736842105263275e-01,9.166666666666667407e-01,9.259259259259258190e-01,8.181818181818181213e-01,7.083333333333333703e-01,8.928571428571429047e-01,8.235294117647058432e-01,1.000000000000000000e+00,9.259259259259259300e-01,6.153846153846154188e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.636363636363636465e-01,1.000000000000000000e+00,9.444444444444444198e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.565217391304348116e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.811320754716981174e-01,1.000000000000000000e+00,9.838709677419354982e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.708737864077670032e-01,9.701492537313433084e-01,9.211618257261411369e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.551020408163264808e-01,7.368421052631578538e-01,8.666666666666666963e-01,6.923076923076922906e-01,8.181818181818181213e-01,8.000000000000000444e-01,1.000000000000000000e+00,8.333333333333332593e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.461538461538462563e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,7.857142857142856984e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.583333333333332593e-01,9.500000000000000666e-01,1.000000000000000000e+00,8.947368421052630527e-01,3.333333333333333148e-01,9.655172413793103869e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.285714285714285476e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000222e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.166666666666667407e-01,9.354838709677419928e-01,9.444444444444444198e-01,9.361702127659574657e-01,9.298245614035087758e-01,9.791666666666666297e-01,9.594594594594594295e-01,9.622641509433962348e-01,9.740259740259740173e-01,9.861111111111111605e-01,9.908256880733945504e-01,9.908256880733945504e-01,9.905660377358490587e-01,9.920634920634920917e-01,9.934210526315788714e-01,1.000000000000000000e+00,9.941176470588235503e-01,1.000000000000000000e+00,6.129032258064516236e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.571428571428572063e-01,9.428571428571428381e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.750000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,6.666666666666666297e-01,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01,9.090909090909090606e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,8.000000000000000444e-01,1.000000000000000000e+00,8.333333333333332593e-01,nan,8.000000000000000444e-01,7.142857142857143016e-01,7.777777777777777901e-01,4.444444444444444198e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.090909090909090606e-01,1.000000000000000000e+00,7.999999999999999334e-01,8.947368421052630527e-01,9.074074074074073293e-01,9.589041095890411537e-01,9.866666666666665808e-01,1.000000000000000000e+00,9.859154929577464976e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.836065573770491621e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.818181818181818121e-01,1.000000000000000000e+00,8.999999999999999112e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.777777777777777901e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.230769230769231282e-01,8.750000000000000000e-01,3.333333333333333148e-01,nan,nan,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.523809523809523281e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.823529411764705621e-01,9.423076923076922906e-01,6.964285714285713969e-01,7.826086956521739468e-01,9.687500000000000000e-01,9.117647058823529216e-01,9.705882352941177516e-01,9.615384615384614531e-01,9.117647058823529216e-01,9.285714285714286031e-01,7.931034482758619886e-01,9.285714285714284921e-01,6.999999999999999556e-01,9.411764705882352811e-01,9.677419354838709964e-01,7.826086956521738358e-01,3.999999999999999667e-01,9.411764705882352811e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.749999999999999778e-01,9.302325581395349818e-01,1.000000000000000000e+00,8.965517241379310498e-01,9.555555555555556024e-01,9.516129032258064946e-01,9.609375000000000000e-01,9.633027522935779796e-01,1.000000000000000000e+00,9.833333333333333925e-01,1.000000000000000000e+00,9.166666666666667407e-01,1.000000000000000000e+00,9.801980198019801804e-01,9.837837837837838384e-01,9.775280898876403946e-01,9.836065573770491621e-01,9.937106918238993725e-01,9.806451612903225312e-01,9.512195121951219079e-01,9.807692307692308376e-01,1.000000000000000000e+00,4.666666666666666741e-01,1.000000000000000000e+00,9.767441860465115866e-01,9.473684210526316374e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.333333333333332593e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.032258064516128782e-01,9.142857142857142572e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.888888888888888395e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.090909090909091717e-01,8.750000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,9.166666666666667407e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,1.000000000000000000e+00,0.000000000000000000e+00,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.333333333333332593e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.090909090909090606e-01,1.000000000000000000e+00,8.888888888888888395e-01,1.000000000000000000e+00,9.795918367346938549e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.687500000000000000e-01,9.655172413793102759e-01,9.729729729729730270e-01,9.555555555555554914e-01,9.705882352941176405e-01,9.354838709677418818e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.333333333333333481e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.153846153846154188e-01,9.285714285714286031e-01,1.000000000000000000e+00,8.750000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.227272727272727071e-01,1.000000000000000000e+00,9.651162790697674909e-01,9.583333333333332593e-01,1.000000000000000000e+00,9.722222222222222099e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.750000000000000000e-01,9.230769230769231282e-01,1.000000000000000000e+00,9.318181818181818787e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.574468085106383475e-01,9.655172413793103869e-01,9.491525423728813804e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.886363636363635354e-01,9.729729729729729160e-01,9.807692307692308376e-01,9.805825242718446688e-01,9.911504424778760924e-01,1.000000000000000000e+00,9.607843137254902244e-01,9.857142857142857650e-01,1.000000000000000000e+00,9.896907216494845727e-01,5.217391304347825942e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.499999999999999556e-01,9.166666666666667407e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
