date_sick_year,date_sick_biweek,province,cases,date_delivered_year,date_delivered_biweek
1977,10,73,0.917614929453066,1977,0
1977,10,74,0.917614929453009,1977,0
1977,10,75,1.37642239417949,1977,0
1977,10,76,4.72090067167619,1977,0
1977,10,77,13.7584356426564,1977,0
1977,10,80,0.229403732363153,1977,0
1977,10,81,5.44036915988613,1977,0
1977,10,82,0,1977,0
1977,10,83,0.288803235344226,1977,0
1977,10,84,13.629517299641,1977,0
1977,10,85,0,1977,0
1977,10,86,0,1977,0
1977,10,90,0.458807464726533,1977,0
1977,10,91,0,1977,0
1977,10,92,0,1977,0
1977,10,93,1.63608543694912,1977,0
1977,10,94,0,1977,0
1977,10,95,0,1977,0
1977,10,96,0,1977,0
1977,11,10,144.508178727514,1977,0
1977,11,11,9.94765842478773,1977,0
1977,11,12,18.362384369836,1977,0
1977,11,13,7.29670883453088,1977,0
1977,11,14,15.2488177976863,1977,0
1977,11,15,4.07248835361156,1977,0
1977,11,16,57.1539300461648,1977,0
1977,11,17,6.01997225766377,1977,0
1977,11,18,2.44946721290319,1977,0
1977,11,19,30.4155019009982,1977,0
1977,11,20,53.3851698210478,1977,0
1977,11,21,22.230269552256,1977,0
1977,11,22,15.1764670280886,1977,0
1977,11,23,17.606197860843,1977,0
1977,11,24,6.76961481983597,1977,0
1977,11,25,6.55620960278816,1977,0
1977,11,26,1.32493221302138,1977,0
1977,11,30,9.14063430513397,1977,0
1977,11,31,9.49421626664412,1977,0
1977,11,32,0.0220842307978728,1977,0
1977,11,33,4.78237787361195,1977,0
1977,11,34,106.665109399672,1977,0
1977,11,35,40.0325877302716,1977,0
1977,11,36,31.2910178418233,1977,0
1977,11,40,72.5630266457565,1977,0
1977,11,41,46.0782806399234,1977,0
1977,11,42,8.97420043189277,1977,0
1977,11,43,0.00918815766343073,1977,0
1977,11,44,12.0532926742067,1977,0
1977,11,45,26.2654480640817,1977,0
1977,11,46,8.96717660272884,1977,0
1977,11,47,2.59517047873641,1977,0
1977,11,48,4.8471979988617,1977,0
1977,11,50,13.6850785454046,1977,0
1977,11,51,0.826164392774103,1977,0
1977,11,52,10.3501706429566,1977,0
1977,11,53,35.6374044529521,1977,0
1977,11,54,49.5154125601885,1977,0
1977,11,55,20.7935102312128,1977,0
1977,11,56,0,1977,0
1977,11,57,4.91033763402766,1977,0
1977,11,58,1.53399152727081,1977,0
1977,11,60,27.4308235308681,1977,0
1977,11,61,7.08620140357738,1977,0
1977,11,62,48.8118651579149,1977,0
1977,11,63,4.21465878909217,1977,0
1977,11,64,26.3305900409033,1977,0
1977,11,65,235.495649004079,1977,0
1977,11,66,24.9824291394071,1977,0
1977,11,67,50.9618043309939,1977,0
1977,11,70,9.48798411219627,1977,0
1977,11,71,1.62457750624225,1977,0
1977,11,72,7.43672488375364,1977,0
1977,11,73,4.72282548955627,1977,0
1977,11,74,4.22130546568883,1977,0
1977,11,75,6.49293815952319,1977,0
1977,11,76,9.33707588771205,1977,0
1977,11,77,40.1383190124584,1977,0
1977,11,80,1.44795467419976,1977,0
1977,11,81,7.46536795553675,1977,0
1977,11,82,0.0257489799907944,1977,0
1977,11,83,0.582142599782337,1977,0
1977,11,84,17.97102835795,1977,0
1977,11,85,0.084205735091075,1977,0
1977,11,86,0.00442654031758138,1977,0
1977,11,90,2.07648975499478,1977,0
1977,11,91,0,1977,0
1977,11,92,0.0653393166509773,1977,0
1977,11,93,2.73290720645571,1977,0
1977,11,94,0,1977,0
1977,11,95,0.0125426851313932,1977,0
1977,11,96,0,1977,0
1977,12,10,202.532269843929,1977,0
1977,12,11,17.9969770862162,1977,0
1977,12,12,33.9213158902253,1977,0
1977,12,13,9.64847638863637,1977,0
1977,12,14,31.1662923649437,1977,0
1977,12,15,10.2662277468872,1977,0
1977,12,16,98.6443463508779,1977,0
1977,12,17,6.87714214917548,1977,0
1977,12,18,3.92315717934969,1977,0
1977,12,19,50.4890783753606,1977,0
1977,12,20,94.3267551727918,1977,0
1977,12,21,26.7296291878388,1977,0
1977,12,22,18.4449692690305,1977,0
1977,12,23,31.2428312005624,1977,0
1977,12,24,13.0169925125441,1977,0
1977,12,25,11.600083630902,1977,0
1977,12,26,12.9882055953447,1977,0
1977,12,30,21.3373105907331,1977,0
1977,12,31,32.2403908701976,1977,0
1977,12,32,0.953890666370768,1977,0
1977,12,33,7.57504061044654,1977,0
1977,12,34,216.064380522288,1977,0
1977,12,35,69.3099536699524,1977,0
1977,12,36,23.3639208348377,1977,0
1977,12,40,108.836428811685,1977,0
1977,12,41,93.6786524945892,1977,0
1977,12,42,12.5412231414399,1977,0
1977,12,43,0.360892119298953,1977,0
1977,12,44,17.464447610201,1977,0
1977,12,45,50.8351338690272,1977,0
1977,12,46,16.5374224300174,1977,0
1977,12,47,25.7058963283704,1977,0
1977,12,48,11.1222531807899,1977,0
1977,12,50,22.179667124889,1977,0
1977,12,51,1.40779022043876,1977,0
1977,12,52,20.4063805681353,1977,0
1977,12,53,32.7992892285765,1977,0
1977,12,54,138.418977146627,1977,0
1977,12,55,24.2914678012395,1977,0
1977,12,56,0,1977,0
1977,12,57,14.7922049962854,1977,0
1977,12,58,0.631801917897292,1977,0
1977,12,60,34.7898127120015,1977,0
1977,12,61,10.5622467170058,1977,0
1977,12,62,64.9150481809573,1977,0
1977,12,63,14.1311906931328,1977,0
1977,12,64,47.0561618051343,1977,0
1977,12,65,360.112837668322,1977,0
1977,12,66,35.460432323085,1977,0
1977,12,67,43.4644221948898,1977,0
1977,12,70,32.0939352406735,1977,0
1977,12,71,4.8793132488812,1977,0
1977,12,72,11.6131212122332,1977,0
1977,12,73,32.3068359650629,1977,0
1977,12,74,14.2873875931591,1977,0
1977,12,75,26.1564181654231,1977,0
1977,12,76,15.5949373672702,1977,0
1977,12,77,75.695695981367,1977,0
1977,12,80,17.4739079893425,1977,0
1977,12,81,9.91356920761586,1977,0
1977,12,82,1.32995310081135,1977,0
1977,12,83,2.39646000565853,1977,0
1977,12,84,22.6056254230584,1977,0
1977,12,85,2.70368684570717,1977,0
1977,12,86,0.39396452587016,1977,0
1977,12,90,5.97843778158449,1977,0
1977,12,91,0,1977,0
1977,12,92,2.26032601235246,1977,0
1977,12,93,4.36930052338019,1977,0
1977,12,94,0,1977,0
1977,12,95,0.439723514797947,1977,0
1977,12,96,0,1977,0
1977,13,10,229.940815185981,1977,0
1977,13,11,21.73442217058,1977,0
1977,13,12,36.7685326020535,1977,0
1977,13,13,10.9546350204339,1977,0
1977,13,14,47.2944484065936,1977,0
1977,13,15,11.6773722810253,1977,0
1977,13,16,100.426765258981,1977,0
1977,13,17,6.0276035949712,1977,0
1977,13,18,5.5874764881454,1977,0
1977,13,19,57.8742447559475,1977,0
1977,13,20,117.731230754532,1977,0
1977,13,21,29.2947071857031,1977,0
1977,13,22,27.8989724779981,1977,0
1977,13,23,37.7921325055305,1977,0
1977,13,24,14.3649584665816,1977,0
1977,13,25,13.9289032412153,1977,0
1977,13,26,16.4538171301856,1977,0
1977,13,30,23.3314529772733,1977,0
1977,13,31,45.1679873101227,1977,0
1977,13,32,2.02402510283136,1977,0
1977,13,33,9.42502893941617,1977,0
1977,13,34,303.565565833653,1977,0
1977,13,35,87.8802957117291,1977,0
1977,13,36,20.1621532969875,1977,0
1977,13,40,113.034930240108,1977,0
1977,13,41,169.002145722338,1977,0
1977,13,42,14.7073712473582,1977,0
1977,13,43,0.629919723037617,1977,0
1977,13,44,24.1825929875397,1977,0
1977,13,45,58.8919771556607,1977,0
1977,13,46,18.3628254103162,1977,0
1977,13,47,40.2328430699964,1977,0
1977,13,48,20.7196948884739,1977,0
1977,13,50,55.4257696771122,1977,0
1977,13,51,5.47935720093471,1977,0
1977,13,52,31.2174267936723,1977,0
1977,13,53,42.6118663866114,1977,0
1977,13,54,225.879447343662,1977,0
1977,13,55,21.9322679473299,1977,0
1977,13,56,0,1977,0
1977,13,57,20.8548093196484,1977,0
1977,13,58,0.188692055959734,1977,0
1977,13,60,42.1241561558872,1977,0
1977,13,61,14.0226251701954,1977,0
1977,13,62,65.6459408337404,1977,0
1977,13,63,19.7219702719815,1977,0
1977,13,64,56.9855653800415,1977,0
1977,13,65,359.042438214802,1977,0
1977,13,66,47.6938916658538,1977,0
1977,13,67,35.6546876939278,1977,0
1977,13,70,45.3206750940947,1977,0
1977,13,71,10.6887160982565,1977,0
1977,13,72,12.8173554289438,1977,0
1977,13,73,44.0381582995874,1977,0
1977,13,74,19.5591266953585,1977,0
1977,13,75,30.9523733063634,1977,0
1977,13,76,22.4413269320966,1977,0
1977,13,77,88.8742527936438,1977,0
1977,13,80,22.8450922750094,1977,0
1977,13,81,11.6652042112113,1977,0
1977,13,82,3.64429791919785,1977,0
1977,13,83,5.41641219423337,1977,0
1977,13,84,26.0610613829341,1977,0
1977,13,85,2.21210741920175,1977,0
1977,13,86,1.60160893381226,1977,0
1977,13,90,8.478982340524,1977,0
1977,13,91,0,1977,0
1977,13,92,2.67433467099656,1977,0
1977,13,93,9.13260274031686,1977,0
1977,13,94,0,1977,0
1977,13,95,0.54773380007066,1977,0
1977,13,96,0,1977,0
1977,14,10,230.446211688799,1977,0
1977,14,11,21.8132597888966,1977,0
1977,14,12,28.450997749271,1977,0
1977,14,13,11.1105434326294,1977,0
1977,14,14,59.1451624327908,1977,0
1977,14,15,8.0941808249454,1977,0
1977,14,16,67.2309485951887,1977,0
1977,14,17,3.85795420342936,1977,0
1977,14,18,7.15127411252433,1977,0
1977,14,19,52.8359899395537,1977,0
1977,14,20,122.341858971572,1977,0
1977,14,21,29.1095761218762,1977,0
1977,14,22,40.3712250006183,1977,0
1977,14,23,36.4797248822834,1977,0
1977,14,24,11.178698514638,1977,0
1977,14,25,13.4720049546308,1977,0
1977,14,26,8.65279649291972,1977,0
1977,14,30,21.799270729809,1977,0
1977,14,31,46.3243274941931,1977,0
1977,14,32,3.0547812112236,1977,0
1977,14,33,10.5733818143572,1977,0
1977,14,34,358.898623213624,1977,0
1977,14,35,96.9905658146213,1977,0
1977,14,36,20.2034036839609,1977,0
1977,14,40,92.977862934008,1977,0
1977,14,41,261.794057345684,1977,0
1977,14,42,18.2333753274174,1977,0
1977,14,43,0.732015484939453,1977,0
1977,14,44,31.1859517632813,1977,0
1977,14,45,57.6780183328742,1977,0
1977,14,46,17.1470784876756,1977,0
1977,14,47,38.5798100506706,1977,0
1977,14,48,34.8853549045236,1977,0
1977,14,50,102.876998977965,1977,0
1977,14,51,11.6414672408629,1977,0
1977,14,52,44.8100250350158,1977,0
1977,14,53,61.5566666626178,1977,0
1977,14,54,286.545695272795,1977,0
1977,14,55,15.1433538535376,1977,0
1977,14,56,0,1977,0
1977,14,57,21.7640634402669,1977,0
1977,14,58,0.188785284239955,1977,0
1977,14,60,48.6356906464844,1977,0
1977,14,61,16.5064746377194,1977,0
1977,14,62,54.918972224653,1977,0
1977,14,63,19.2507621397821,1977,0
1977,14,64,56.3656862370788,1977,0
1977,14,65,247.89062524834,1977,0
1977,14,66,60.4502158712045,1977,0
1977,14,67,27.4625520752659,1977,0
1977,14,70,45.6066756942992,1977,0
1977,14,71,18.4688960686035,1977,0
1977,14,72,11.4586070955559,1977,0
1977,14,73,33.9315807114563,1977,0
1977,14,74,18.32167232979,1977,0
1977,14,75,17.5835402053165,1977,0
1977,14,76,29.1122872963293,1977,0
1977,14,77,80.4794860639327,1977,0
1977,14,80,13.5788868989457,1977,0
1977,14,81,13.2240960866578,1977,0
1977,14,82,6.05303710899668,1977,0
1977,14,83,8.8459773305098,1977,0
1977,14,84,28.0523446550804,1977,0
1977,14,85,0,1977,0
1977,14,86,3.16184411296001,1977,0
1977,14,90,9.2450404412532,1977,0
1977,14,91,0,1977,0
1977,14,92,0.975397426035443,1977,0
1977,14,93,15.1554582240549,1977,0
1977,14,94,0,1977,0
1977,14,95,0.485290788041425,1977,0
1977,14,96,0,1977,0
1977,15,10,242.484733050433,1977,0
1977,15,11,24.5363087240439,1977,0
1977,15,12,25.0700818837522,1977,0
1977,15,13,10.3120050741986,1977,0
1977,15,14,54.5709314087353,1977,0
1977,15,15,6.6894551925559,1977,0
1977,15,16,49.3309727654087,1977,0
1977,15,17,2.69456585289163,1977,0
1977,15,18,8.36538423299214,1977,0
1977,15,19,46.0752112510206,1977,0
1977,15,20,118.64324840532,1977,0
1977,15,21,28.269664225345,1977,0
1977,15,22,39.3921949419832,1977,0
1977,15,23,30.3445984575246,1977,0
1977,15,24,9.27010645643793,1977,0
1977,15,25,12.5262437588015,1977,0
1977,15,26,4.64595493015133,1977,0
1977,15,30,57.7809423740619,1977,0
1977,15,31,61.6890261422511,1977,0
1977,15,32,4.89421750750651,1977,0
1977,15,33,12.9256619903543,1977,0
1977,15,34,374.936857199419,1977,0
1977,15,35,112.147733093488,1977,0
1977,15,36,21.1552023680511,1977,0
1977,15,40,99.9039969640253,1977,0
1977,15,41,326.329963405773,1977,0
1977,15,42,35.8618621368152,1977,0
1977,15,43,1.04748336927298,1977,0
1977,15,44,34.1823657004522,1977,0
1977,15,45,90.7941170671543,1977,0
1977,15,46,28.0136554730002,1977,0
1977,15,47,36.6391911220024,1977,0
1977,15,48,58.3665561157662,1977,0
1977,15,50,111.39541247129,1977,0
1977,15,51,12.6434708711544,1977,0
1977,15,52,70.8176677125759,1977,0
1977,15,53,64.849150817904,1977,0
1977,15,54,290.623721272208,1977,0
1977,15,55,14.785110612334,1977,0
1977,15,56,0,1977,0
1977,15,57,23.1666835769198,1977,0
1977,15,58,0.631761962920052,1977,0
1977,15,60,50.9881660622423,1977,0
1977,15,61,14.610165837867,1977,0
1977,15,62,61.4785081005085,1977,0
1977,15,63,20.1759096475379,1977,0
1977,15,64,55.3556366365221,1977,0
1977,15,65,171.847384729482,1977,0
1977,15,66,68.7018047897183,1977,0
1977,15,67,24.3345935884522,1977,0
1977,15,70,51.6907211204762,1977,0
1977,15,71,25.6463874290353,1977,0
1977,15,72,11.4650953500457,1977,0
1977,15,73,35.9078797835264,1977,0
1977,15,74,19.1998046374329,1977,0
1977,15,75,11.4362139238327,1977,0
1977,15,76,33.1856584961023,1977,0
1977,15,77,72.7203339627522,1977,0
1977,15,80,11.2202867937924,1977,0
1977,15,81,17.2792850311024,1977,0
1977,15,82,5.41006234069803,1977,0
1977,15,83,9.69080529385478,1977,0
1977,15,84,28.3253374949491,1977,0
1977,15,85,0,1977,0
1977,15,86,3.37702518874681,1977,0
1977,15,90,11.4928997790137,1977,0
1977,15,91,0,1977,0
1977,15,92,1.5277488214798,1977,0
1977,15,93,14.2039685451702,1977,0
1977,15,94,0,1977,0
1977,15,95,1.92717795867583,1977,0
1977,15,96,0,1977,0
1977,16,10,273.94111734573,1977,0
1977,16,11,30.0628503228525,1977,0
1977,16,12,29.9563270957012,1977,0
1977,16,13,8.98962538751778,1977,0
1977,16,14,34.1797921122402,1977,0
1977,16,15,8.33487176348331,1977,0
1977,16,16,55.0521542519682,1977,0
1977,16,17,2.87807912332221,1977,0
1977,16,18,9.25608931428394,1977,0
1977,16,19,40.1260486263316,1977,0
1977,16,20,109.115206733125,1977,0
1977,16,21,27.1087949763926,1977,0
1977,16,22,23.5650831180974,1977,0
1977,16,23,20.889178384477,1977,0
1977,16,24,9.92172226912237,1977,0
1977,16,25,11.6642613418658,1977,0
1977,16,26,4.58443690440401,1977,0
1977,16,30,134.001550398305,1977,0
1977,16,31,89.66200437353,1977,0
1977,16,32,7.7631489035048,1977,0
1977,16,33,16.9442921713202,1977,0
1977,16,34,351.302741146021,1977,0
1977,16,35,134.070552635369,1977,0
1977,16,36,22.7609307744042,1977,0
1977,16,40,140.850713978563,1977,0
1977,16,41,349.494654854179,1977,0
1977,16,42,66.9983034323926,1977,0
1977,16,43,1.48509767064274,1977,0
1977,16,44,35.2710655621941,1977,0
1977,16,45,159.173420267181,1977,0
1977,16,46,50.994397940111,1977,0
1977,16,47,32.6803115498407,1977,0
1977,16,48,87.5850444877716,1977,0
1977,16,50,74.9221279087835,1977,0
1977,16,51,7.83821387253647,1977,0
1977,16,52,105.772698373364,1977,0
1977,16,53,49.4340775890678,1977,0
1977,16,54,231.020737840709,1977,0
1977,16,55,21.6149502325531,1977,0
1977,16,56,0,1977,0
1977,16,57,25.2965991461344,1977,0
1977,16,58,1.53381986885009,1977,0
1977,16,60,49.3888843555992,1977,0
1977,16,61,8.65210685521095,1977,0
1977,16,62,87.1154328509328,1977,0
1977,16,63,22.606553656661,1977,0
1977,16,64,56.0951342949945,1977,0
1977,16,65,158.840863299708,1977,0
1977,16,66,71.2952516316359,1977,0
1977,16,67,26.6362548096179,1977,0
1977,16,70,62.5484587994508,1977,0
1977,16,71,31.1869569067256,1977,0
1977,16,72,14.0529313120869,1977,0
1977,16,73,50.357773022984,1977,0
1977,16,74,22.533864833212,1977,0
1977,16,75,13.403918679142,1977,0
1977,16,76,33.9660535353584,1977,0
1977,16,77,69.8139704537957,1977,0
1977,16,80,16.1774947724637,1977,0
1977,16,81,23.3428935689602,1977,0
1977,16,82,1.89950610299863,1977,0
1977,16,83,7.61708595688486,1977,0
1977,16,84,27.2419288336233,1977,0
1977,16,85,0,1977,0
1977,16,86,2.10492608060099,1977,0
1977,16,90,15.1352512704082,1977,0
1977,16,91,0.329995448337453,1977,0
1977,16,92,4.2843793839298,1977,0
1977,16,93,6.09369932830853,1977,0
1977,16,94,0.329995448337456,1977,0
1977,16,95,4.90346965473526,1977,0
1977,16,96,0,1977,0
1977,17,10,313.352016445475,1977,0
1977,17,11,28.9765021655039,1977,0
1977,17,12,38.4906993469667,1977,0
1977,17,13,9.68064402277423,1977,0
1977,17,14,22.2031230940693,1977,0
1977,17,15,10.7717258608834,1977,0
1977,17,16,56.1856820486196,1977,0
1977,17,17,2.80664252881058,1977,0
1977,17,18,10.4122287752384,1977,0
1977,17,19,34.0505730123286,1977,0
1977,17,20,92.8180759487473,1977,0
1977,17,21,24.3636251593621,1977,0
1977,17,22,10.9763305689848,1977,0
1977,17,23,13.0507854953439,1977,0
1977,17,24,12.0005042268151,1977,0
1977,17,25,10.8756066588564,1977,0
1977,17,26,4.73298063689504,1977,0
1977,17,30,206.341282853305,1977,0
1977,17,31,99.3732691511464,1977,0
1977,17,32,13.1596655609263,1977,0
1977,17,33,22.5364131958987,1977,0
1977,17,34,297.331045832187,1977,0
1977,17,35,141.764725606837,1977,0
1977,17,36,27.1911531416317,1977,0
1977,17,40,177.443691333017,1977,0
1977,17,41,320.092214607444,1977,0
1977,17,42,86.5120297922772,1977,0
1977,17,43,1.41302079447571,1977,0
1977,17,44,55.5413044570473,1977,0
1977,17,45,196.554859830255,1977,0
1977,17,46,61.1657752023743,1977,0
1977,17,47,26.2437359773044,1977,0
1977,17,48,90.8625365710982,1977,0
1977,17,50,41.4929566493427,1977,0
1977,17,51,4.9739944148667,1977,0
1977,17,52,110.611272526392,1977,0
1977,17,53,36.1921072814557,1977,0
1977,17,54,158.08234514074,1977,0
1977,17,55,22.6181877271437,1977,0
1977,17,56,0,1977,0
1977,17,57,26.1934397545199,1977,0
1977,17,58,1.5045654630331,1977,0
1977,17,60,50.7608366159429,1977,0
1977,17,61,6.4059065043042,1977,0
1977,17,62,95.962410035678,1977,0
1977,17,63,25.1204522978505,1977,0
1977,17,64,55.924578023988,1977,0
1977,17,65,153.231623185051,1977,0
1977,17,66,68.9185795173624,1977,0
1977,17,67,27.7447849371993,1977,0
1977,17,70,62.9565350893397,1977,0
1977,17,71,32.4921217527468,1977,0
1977,17,72,20.7781214996207,1977,0
1977,17,73,67.0647884063801,1977,0
1977,17,74,26.3605786869539,1977,0
1977,17,75,13.8235506330215,1977,0
1977,17,76,30.8561695292884,1977,0
1977,17,77,62.8849128183679,1977,0
1977,17,80,24.0574229855506,1977,0
1977,17,81,23.7023274375022,1977,0
1977,17,82,0.42283355659962,1977,0
1977,17,83,5.38225949474676,1977,0
1977,17,84,27.6303332205011,1977,0
1977,17,85,0,1977,0
1977,17,86,1.06835586796217,1977,0
1977,17,90,17.3204638236787,1977,0
1977,17,91,0.60628129267285,1977,0
1977,17,92,5.05648399494754,1977,0
1977,17,93,3.28327003799049,1977,0
1977,17,94,0.606281292672847,1977,0
1977,17,95,7.6709675054671,1977,0
1977,17,96,0,1977,0
1977,18,10,354.016194769256,1977,0
1977,18,11,18.4716133139259,1977,0
1977,18,12,48.523936202758,1977,0
1977,18,13,13.1774576828198,1977,0
1977,18,14,27.3792589966977,1977,0
1977,18,15,13.1770048936809,1977,0
1977,18,16,43.6265682798157,1977,0
1977,18,17,2.00228667635929,1977,0
1977,18,18,11.9110724257274,1977,0
1977,18,19,27.6033192281275,1977,0
1977,18,20,70.5418117147037,1977,0
1977,18,21,19.7527555730499,1977,0
1977,18,22,8.4393525051737,1977,0
1977,18,23,8.75789341382824,1977,0
1977,18,24,14.7879900555033,1977,0
1977,18,25,10.1056209868655,1977,0
1977,18,26,3.67072050617912,1977,0
1977,18,30,255.095794883288,1977,0
1977,18,31,80.4901216725079,1977,0
1977,18,32,21.1710593209224,1977,0
1977,18,33,29.3768137290862,1977,0
1977,18,34,220.249893648383,1977,0
1977,18,35,127.294652270487,1977,0
1977,18,36,34.8937014872172,1977,0
1977,18,40,194.131118068855,1977,0
1977,18,41,238.49790147474,1977,0
1977,18,42,84.6568834832382,1977,0
1977,18,43,0.665062444465548,1977,0
1977,18,44,99.6313356092764,1977,0
1977,18,45,178.845729906859,1977,0
1977,18,46,49.9368379036105,1977,0
1977,18,47,17.5177881095609,1977,0
1977,18,48,58.3328846150205,1977,0
1977,18,50,29.5423439203462,1977,0
1977,18,51,6.76006542296619,1977,0
1977,18,52,73.4937176077826,1977,0
1977,18,53,33.0647123150429,1977,0
1977,18,54,93.8097825340901,1977,0
1977,18,55,13.4182584253834,1977,0
1977,18,56,0,1977,0
1977,18,57,24.9560342757916,1977,0
1977,18,58,0.141067420956801,1977,0
1977,18,60,57.4408888666471,1977,0
1977,18,61,10.4149038009853,1977,0
1977,18,62,75.4912418493529,1977,0
1977,18,63,27.4378018248356,1977,0
1977,18,64,53.767539652061,1977,0
1977,18,65,133.31843526303,1977,0
1977,18,66,61.7507470943723,1977,0
1977,18,67,25.0513320791497,1977,0
1977,18,70,47.9395972839557,1977,0
1977,18,71,28.7355770263991,1977,0
1977,18,72,31.912928981033,1977,0
1977,18,73,81.3236792299913,1977,0
1977,18,74,29.7907432512459,1977,0
1977,18,75,9.20208208436111,1977,0
1977,18,76,23.9175060574485,1977,0
1977,18,77,49.1685292387915,1977,0
1977,18,80,32.5418375318043,1977,0
1977,18,81,15.9024048904611,1977,0
1977,18,82,1.19849173875747,1977,0
1977,18,83,4.12441573448338,1977,0
1977,18,84,30.1996856467686,1977,0
1977,18,85,0,1977,0
1977,18,86,0.911556687260941,1977,0
1977,18,90,17.1517534773604,1977,0
1977,18,91,0.0637232589896968,1977,0
1977,18,92,2.47408993839073,1977,0
1977,18,93,9.89915113959592,1977,0
1977,18,94,0.0637232589896968,1977,0
1977,18,95,9.46269381134022,1977,0
1977,18,96,0,1977,0
1977,19,10,372.380956936209,1977,0
1977,19,11,10.5767391405373,1977,0
1977,19,12,56.9702803214375,1977,0
1977,19,13,16.6623073243405,1977,0
1977,19,14,36.407341777079,1977,0
1977,19,15,16.6919890452399,1977,0
1977,19,16,45.2708322393241,1977,0
1977,19,17,2.50319574059711,1977,0
1977,19,18,11.8591204312561,1977,0
1977,19,19,22.3775935849435,1977,0
1977,19,20,55.9246848556859,1977,0
1977,19,21,15.9945888073496,1977,0
1977,19,22,9.41002026172555,1977,0
1977,19,23,7.02055205029967,1977,0
1977,19,24,15.3039484473376,1977,0
1977,19,25,8.76844638892658,1977,0
1977,19,26,2.58943722764127,1977,0
1977,19,30,260.379627665611,1977,0
1977,19,31,59.2534387720809,1977,0
1977,19,32,25.7094648978435,1977,0
1977,19,33,34.1251689146738,1977,0
1977,19,34,159.82889100397,1977,0
1977,19,35,97.9455839463667,1977,0
1977,19,36,40.783706322497,1977,0
1977,19,40,192.060658074293,1977,0
1977,19,41,162.155343309457,1977,0
1977,19,42,67.2814297264285,1977,0
1977,19,43,0.304881537169379,1977,0
1977,19,44,121.47406445472,1977,0
1977,19,45,140.120341534568,1977,0
1977,19,46,35.603377973295,1977,0
1977,19,47,10.8699715569303,1977,0
1977,19,48,25.4928274327899,1977,0
1977,19,50,25.626922163729,1977,0
1977,19,51,7.95584082513841,1977,0
1977,19,52,41.990415688867,1977,0
1977,19,53,33.3736858604698,1977,0
1977,19,54,55.2726665433056,1977,0
1977,19,55,4.84184835479692,1977,0
1977,19,56,0,1977,0
1977,19,57,20.4026297533045,1977,0
1977,19,58,0,1977,0
1977,19,60,63.7723414804709,1977,0
1977,19,61,13.389762548221,1977,0
1977,19,62,50.113159712907,1977,0
1977,19,63,33.0489103933774,1977,0
1977,19,64,49.720043793915,1977,0
1977,19,65,110.618048835376,1977,0
1977,19,66,48.6101449473003,1977,0
1977,19,67,19.627283391402,1977,0
1977,19,70,31.8349950227366,1977,0
1977,19,71,22.6312597180137,1977,0
1977,19,72,43.2451902972412,1977,0
1977,19,73,86.8735250447394,1977,0
1977,19,74,31.7955031020025,1977,0
1977,19,75,4.74705065143223,1977,0
1977,19,76,16.6968834746182,1977,0
1977,19,77,38.6057492013615,1977,0
1977,19,80,35.5094486079931,1977,0
1977,19,81,7.96801276996518,1977,0
1977,19,82,2.1427692067206,1977,0
1977,19,83,4.00047995319456,1977,0
1977,19,84,29.7847612655016,1977,0
1977,19,85,0,1977,0
1977,19,86,0.955789919411643,1977,0
1977,19,90,17.7239465744631,1977,0
1977,19,91,0,1977,0
1977,19,92,0.619262694204394,1977,0
1977,19,93,14.8436877136871,1977,0
1977,19,94,0,1977,0
1977,19,95,8.7147368241383,1977,0
1977,19,96,0,1977,0
1977,20,10,353.595962448329,1977,0
1977,20,11,12.6746662345431,1977,0
1977,20,12,61.6777610397842,1977,0
1977,20,13,18.2736648476425,1977,0
1977,20,14,40.6306666995522,1977,0
1977,20,15,22.1011298239366,1977,0
1977,20,16,79.2107807650691,1977,0
1977,20,17,5.54814019550815,1977,0
1977,20,18,9.14266278387549,1977,0
1977,20,19,19.3549941462934,1977,0
1977,20,20,57.0581646158962,1977,0
1977,20,21,14.7236337709244,1977,0
1977,20,22,9.67363547332434,1977,0
1977,20,23,7.13123934008388,1977,0
1977,20,24,11.7516535133291,1977,0
1977,20,25,6.522341806442,1977,0
1977,20,26,2.23320987617012,1977,0
1977,20,30,210.809775075972,1977,0
1977,20,31,53.2787455106804,1977,0
1977,20,32,22.9931626635002,1977,0
1977,20,33,34.5859413966463,1977,0
1977,20,34,140.22790685787,1977,0
1977,20,35,59.050351810758,1977,0
1977,20,36,41.546402475989,1977,0
1977,20,40,172.043734882094,1977,0
1977,20,41,127.717768475312,1977,0
1977,20,42,38.7560660977865,1977,0
1977,20,43,1.04614334281662,1977,0
1977,20,44,92.9261188840155,1977,0
1977,20,45,102.473605459504,1977,0
1977,20,46,29.7019396908097,1977,0
1977,20,47,8.96624251695971,1977,0
1977,20,48,14.743983914472,1977,0
1977,20,50,21.0544007972419,1977,0
1977,20,51,5.30826347907907,1977,0
1977,20,52,46.032435819269,1977,0
1977,20,53,32.7079538658027,1977,0
1977,20,54,52.7956259252232,1977,0
1977,20,55,3.66699197716935,1977,0
1977,20,56,0,1977,0
1977,20,57,11.9705600383188,1977,0
1977,20,58,0,1977,0
1977,20,60,65.8989278872182,1977,0
1977,20,61,10.7895120034998,1977,0
1977,20,62,35.3713848754589,1977,0
1977,20,63,43.8320242457853,1977,0
1977,20,64,44.1229546604113,1977,0
1977,20,65,93.103813112974,1977,0
1977,20,66,29.0921211079319,1977,0
1977,20,67,12.2889443163158,1977,0
