0.953757,0.945812,0.931578,0.951723,0.939393,0.977098,0.938270,0.899999,0.980390,0.970296,0.999999,0.786407,0.154286,0.973821,0.970873,0.957831,0.999999,1.000000,1.000000,1.000000,0.931408,0.440559,0.997375,1.000000,1.000000,0.999996,0.951219,0.881720,0.940476,0.960199,0.966346,0.984536,0.992907,0.956310,0.947955,0.902325,0.991166,0.990040,0.996039,0.995562,0.994832,0.975581,0.978956,0.989059,0.993443,0.991028,0.984596,0.996497,0.961458,0.997424,0.998607,0.999999,0.984602,0.980106,0.968958,0.904000,0.978723,0.969348,0.957982,0.945945,0.973332,0.981480,0.999998,0.999998,0.999999,0.999999,1.000000,0.991902,0.996491,1.000000,0.996563,0.996350,0.980519,0.927374,1.000000,1.000000,0.999975
0.999997,0.954541,0.966663,0.999997,0.935481,0.999998,0.937494,0.999995,0.999993,0.954541,0.999995,0.733331,0.592590,0.931031,0.999994,0.789470,0.657141,0.826083,0.999996,0.960782,0.909089,0.152941,0.862067,0.956520,0.905404,0.978721,0.737704,0.619047,0.799999,0.711537,0.395348,0.833331,0.666666,0.926469,0.939998,0.849999,0.977010,0.871427,0.999999,0.989361,0.946808,0.989473,0.986927,0.992700,0.983870,0.945736,0.969696,0.682594,0.000000,0.996918,0.991202,0.340425,0.892857,0.979999,0.950979,0.935482,0.963854,0.824560,0.611108,0.919996,0.928565,0.928565,0.777769,0.833319,0.909083,0.999986,0.899996,0.923073,0.999996,0.935481,0.999996,0.999996,0.931031,0.999998,0.999997,0.999998,0.999990
0.863632,0.761901,0.733328,0.999986,0.944439,0.999994,0.999986,0.999988,0.999990,0.999989,0.399992,0.777769,0.199996,0.999980,0.999993,0.666656,0.874995,0.909087,0.945943,0.903223,0.789470,0.566665,0.959996,0.928568,0.903223,0.749995,0.882348,0.799992,0.799995,0.999994,0.590906,0.846147,0.899991,0.857131,0.818174,0.809520,0.799997,0.896549,0.761903,0.924527,0.939393,0.984125,0.658823,0.763888,0.978021,0.895237,0.984732,0.972677,0.958860,0.957143,0.958730,0.649999,0.873417,0.605262,0.787876,0.947363,0.999993,0.909087,0.846147,0.999990,0.999988,0.909083,0.999980,0.888879,0.999983,0.999994,0.999995,0.999995,0.945943,0.962959,0.999996,0.958329,0.999996,0.925922,0.999997,0.999992,0.999900
0.499992,0.999983,0.888879,0.999988,0.933327,0.857131,0.999988,0.999975,0.999980,0.599988,0.999967,0.857131,0.111110,0.818178,0.916659,0.789470,0.739127,0.789470,0.916663,0.925922,0.818178,0.708330,0.892854,0.823525,0.999996,0.925922,0.615380,0.999990,0.999993,0.863632,0.999993,0.944439,0.999989,0.999992,0.999991,0.956518,0.999996,0.999996,0.999997,0.999997,0.999998,0.981130,0.999998,0.983869,0.999999,0.999999,0.970873,0.970149,0.921161,1.000000,0.999999,0.755100,0.736840,0.866664,0.692302,0.818174,0.799995,0.999993,0.833319,0.999991,0.999983,0.999975,0.999967,0.999980,0.999988,0.999988,0.999995,0.999996,0.999995,0.999997,0.999995,0.999986,0.999991,0.999990,0.999994,0.999993,0.999989
0.846147,0.999990,0.999990,0.999989,0.999980,0.999992,0.999994,0.999983,0.999986,0.999989,0.999989,0.749995,0.785709,0.999993,0.999997,0.999994,0.999992,0.958329,0.949995,0.999986,0.894732,0.333331,0.965514,0.999996,0.999992,0.428565,0.999994,0.999993,0.999983,0.999986,0.899991,0.999992,0.999992,0.916659,0.935481,0.944442,0.936168,0.929823,0.979165,0.959458,0.962262,0.974025,0.986110,0.990825,0.990825,0.990565,0.992063,0.993420,0.999999,0.994117,0.999999,0.612901,0.999997,0.999998,0.999996,0.857140,0.942854,0.999997,0.999994,0.999995,0.999983,0.999980,0.999988,0.999983,0.999992,0.999990,0.999995,0.999996,0.999997,0.999998,0.999997,0.999996,0.999995,0.874995,0.999992,0.999997,0.999975
0.999967,0.999900,0.999950,0.999950,0.999967,0.749991,0.666644,0.000000,0.999967,0.999986,0.999988,0.999967,0.374995,0.909087,0.999992,0.999967,0.749991,0.799984,0.999950,0.833319,0.000000,0.799992,0.714281,0.777769,0.444440,0.999975,0.999989,0.999983,0.999991,0.999986,0.909083,0.999989,0.799992,0.894732,0.907406,0.958903,0.986665,0.999999,0.985914,0.999999,0.999998,0.999998,0.999999,0.983605,0.999998,0.999999,0.981816,0.999998,0.899998,0.999997,0.999996,0.777769,0.999980,0.999967,0.999986,0.999950,0.999975,0.923070,0.874989,0.333322,0.000000,0.000000,0.999900,0.000000,0.999950,0.999975,0.999900,0.999992,0.999993,0.952376,0.999993,0.999992,0.999991,0.999900,0.999950,0.999950,0.999950
0.999991,0.999986,0.799992,0.999993,0.999994,0.999988,0.999992,0.999995,0.999994,0.882348,0.942306,0.696427,0.782605,0.968747,0.911762,0.970585,0.961537,0.911762,0.928565,0.793101,0.928568,0.699998,0.941175,0.967739,0.782605,0.399997,0.941171,0.999994,0.999997,0.974998,0.930230,0.999997,0.896549,0.955553,0.951611,0.960937,0.963302,0.999999,0.983332,0.999999,0.916664,0.999998,0.980197,0.983783,0.977528,0.983606,0.993710,0.980645,0.951219,0.980769,0.999999,0.466665,0.999997,0.976742,0.947363,0.999998,0.999998,0.999998,0.999988,0.999975,0.999988,0.999975,0.999950,0.999900,0.999950,0.999980,0.833326,0.999993,0.999995,0.903223,0.914283,0.999992,0.999996,0.888879,0.999989,0.999992,0.999983
0.999900,0.999900,0.999900,0.000000,0.000000,0.999967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999967,0.000000,0.999950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.999950,0.999900,0.799984,0.999975,0.999983,0.909083,0.874989,0.999988,0.999992,0.999975,0.999975,0.749981,0.916659,0.999988,0.999983,0.999983,0.999975,0.999950,0.999983,0.000000,0.000000,0.000000,0.000000,0.999950,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.999900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999950,0.999900,0.999900,0.999900,0.000000,0.999900,0.999967,0.000000,0.999900,0.999950,0.999900,0.999967,0.333328,0.999983,0.999992,0.999950,0.999950,0.000000,0.999975,0.333322,0.999950,0.000000,0.999980,0.999986,0.999980,0.000000,0.999986,0.999950,0.999988,0.999980,0.833319,0.999983,0.999950,0.909083,0.999900,0.888884,0.999996,0.979590,0.999998,0.999998,0.968747,0.965514,0.972970,0.955553,0.970585,0.935481,0.999997,0.999996,0.933330,0.999998,0.999998,0.615380,0.928565,0.999992,0.874989,0.999967,0.999989,0.999993,0.999980,0.999967,0.000000,0.999950,0.999967,0.999900,0.999950,0.999975,0.999950,0.999989,0.999991,0.999993,0.999990,0.999983,0.999975,0.999900,0.999975,0.999950,0.000000
0.999992,0.999990,0.999986,0.999990,0.999993,0.999993,0.999989,0.999991,0.999991,0.999993,0.999988,0.999992,0.522726,0.999999,0.965115,0.958331,0.999997,0.972220,0.999997,0.999997,0.999994,0.999992,0.999992,0.999995,0.999992,0.999990,0.999989,0.999992,0.999988,0.999986,0.874989,0.923070,0.999994,0.931816,0.999998,0.999999,0.957446,0.965516,0.949151,0.999999,0.999999,0.988635,0.972972,0.980768,0.980582,0.991150,0.999999,0.960783,0.985713,0.999999,0.989690,0.521737,0.999995,0.999994,0.999995,0.949995,0.916659,0.999995,0.999967,0.999983,0.999967,0.000000,0.999980,0.999975,0.999950,0.999975,0.999983,0.999989,0.999993,0.999990,0.999993,0.999989,0.999983,0.999986,0.999989,0.999992,0.999983
