0.000000,79.000000,1.000000,85.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000000,0.000000,186.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,102.000000,0.000000,75.000000,3.000000,0.000000,0.000000,0.000000,0.000000,9.000000
0.000000,0.000000,121.000000,17.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000
0.000000,23.000000,67.000000,3.000000,1.000000,1.000000,0.000000,3.000000,0.000000,0.000000
0.000000,33.000000,83.000000,12.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,14.000000,52.000000,10.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
0.000000,10.000000,39.000000,32.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,40.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,17.000000,69.000000,12.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,14.000000,51.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,30.000000,51.000000,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,0.000000
0.000000,27.000000,0.000000,0.000000,146.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,186.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,140.000000,60.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000
0.000000,33.000000,126.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,43.000000,0.000000,149.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,148.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,2.000000,257.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,145.000000,112.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,116.000000,142.000000,0.000000,0.000000,19.000000,0.000000,0.000000,0.000000,0.000000
0.000000,126.000000,0.000000,0.000000,160.000000,0.000000,0.000000,0.000000,0.000000,0.000000
